id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,Year
1560,2016-07-29,shot,gun,59.0,M,White,Pleasant Hill,NC,False,attack,Not fleeing,False,2016
1561,2016-07-31,shot,rock,32.0,M,White,Phelps,KY,False,attack,Foot,False,2016
1562,2016-07-31,shot,Taser,38.0,M,Hispanic,Wapato,WA,False,other,Not fleeing,False,2016
1563,2016-07-31,shot,knife,18.0,M,Asian,Manchester,NJ,True,other,Not fleeing,True,2016
1564,2016-08-01,shot,gun,23.0,F,Black,Randallstown,MD,False,attack,Not fleeing,False,2016
1566,2016-08-01,shot,gun,67.0,M,White,Stafford,VA,False,attack,Not fleeing,False,2016
1567,2016-08-01,shot,undetermined,32.0,M,White,Santa Ana,CA,True,attack,Not fleeing,False,2016
1568,2016-08-02,shot,gun,22.0,M,White,Lake City,SC,False,attack,Car,False,2016
1569,2016-08-02,shot,knife,31.0,M,White,Alexandria,MN,False,other,Not fleeing,False,2016
1570,2016-08-02,shot,gun,43.0,M,Black,Palm Bay,FL,True,attack,Not fleeing,False,2016
1571,2016-08-02,shot,gun,34.0,M,White,Hammett,ID,True,attack,Car,False,2016
1572,2016-08-02,shot,unarmed,51.0,M,White,Castaic,CA,False,other,Foot,False,2016
1573,2016-08-03,shot,gun,31.0,M,White,Clearfield,UT,False,attack,Foot,False,2016
1574,2016-08-03,shot,knife,54.0,M,White,Detroit,MI,False,attack,Not fleeing,False,2016
1576,2016-08-05,shot,knife,58.0,M,White,Aldie,VA,True,other,Not fleeing,False,2016
1577,2016-08-05,shot,gun,26.0,M,Black,East Point,GA,True,attack,Not fleeing,False,2016
1579,2016-08-05,shot,gun,59.0,M,White,Beaver Dam,WI,True,attack,Not fleeing,False,2016
1580,2016-08-07,shot,knife,25.0,M,Black,Cincinnati,OH,True,attack,Not fleeing,False,2016
1581,2016-08-07,shot,knife,20.0,M,Black,Harrisburg,PA,True,other,Not fleeing,False,2016
1582,2016-08-08,shot,knife,57.0,M,Black,Louisville,KY,False,other,Not fleeing,True,2016
1583,2016-08-08,shot,toy weapon,56.0,M,White,Citrus Heights,CA,False,attack,Not fleeing,False,2016
1584,2016-08-08,shot,gun,64.0,M,White,Wilkesboro,NC,False,attack,Not fleeing,False,2016
1585,2016-08-08,shot,gun,34.0,M,Hispanic,Georgetown,KY,False,attack,Other,False,2016
1586,2016-08-08,shot,gun,69.0,M,White,Little Mountain,SC,True,attack,Not fleeing,False,2016
1587,2016-08-09,shot,gun,45.0,M,White,Circleville,OH,True,other,Not fleeing,False,2016
1588,2016-08-09,shot,gun,14.0,M,Hispanic,Los Angeles,CA,False,attack,Foot,True,2016
1589,2016-08-09,shot,undetermined,44.0,M,White,Piedmont,SC,False,other,Not fleeing,False,2016
1590,2016-08-11,shot,gun,59.0,M,White,Tukwila,WA,True,attack,Not fleeing,False,2016
1591,2016-08-11,shot,knife,33.0,M,Hispanic,Vista,CA,False,other,Other,False,2016
1592,2016-08-11,shot,gun,54.0,M,White,Plaquemine,LA,False,attack,Not fleeing,False,2016
1593,2016-08-12,shot,undetermined,22.0,M,Hispanic,Mesa,AZ,False,other,Car,False,2016
1594,2016-08-12,shot and Tasered,hammer,49.0,M,White,Tahlequah,OK,True,other,Not fleeing,True,2016
1595,2016-08-13,shot,gun,23.0,M,Black,Milwaukee,WI,False,other,Foot,True,2016
1596,2016-08-13,shot,knife,38.0,M,Hispanic,Phoenix,AZ,True,attack,Not fleeing,False,2016
1597,2016-08-13,shot,gun,53.0,M,White,Lakewood,CO,False,other,Not fleeing,False,2016
1599,2016-08-15,shot,metal pole,29.0,M,Hispanic,Falls Church,VA,True,other,Not fleeing,False,2016
1600,2016-08-15,shot,gun,42.0,M,White,Counce,TN,False,attack,Other,False,2016
1601,2016-08-16,shot,gun,36.0,M,White,Rome,OH,False,other,Car,False,2016
1602,2016-08-16,shot,gun,32.0,M,White,Lenoir,NC,False,attack,Foot,True,2016
1603,2016-08-16,shot,toy weapon,53.0,M,White,Apache Junction,AZ,False,other,Not fleeing,False,2016
1604,2016-08-16,shot,gun,30.0,M,Black,Stockton,CA,False,other,Foot,True,2016
1605,2016-08-16,shot,unarmed,25.0,M,Hispanic,Tucson,AZ,False,attack,Not fleeing,False,2016
1606,2016-08-16,shot,gun,18.0,M,Black,Los Angeles,CA,False,other,Foot,False,2016
1608,2016-08-17,shot,piece of wood,27.0,M,Black,Kelso,WA,False,attack,Not fleeing,False,2016
1609,2016-08-18,shot,gun,37.0,M,Hispanic,Bakersfield,CA,False,attack,Car,False,2016
1610,2016-08-18,shot,unarmed,29.0,M,White,Charlotte,NC,False,other,Car,True,2016
1611,2016-08-18,shot,knife,40.0,M,White,Antelope,CA,False,other,Not fleeing,False,2016
1612,2016-08-18,shot,undetermined,36.0,M,White,Hays,KS,False,other,Car,False,2016
1613,2016-08-18,shot,gun,38.0,M,White,Poway,CA,False,attack,Car,False,2016
1614,2016-08-18,shot,gun,29.0,M,White,Ruidoso,NM,False,other,Not fleeing,False,2016
1615,2016-08-18,shot,gun,59.0,M,White,McKinneyville,CA,True,attack,Not fleeing,False,2016
1616,2016-08-19,shot,gun,47.0,M,Hispanic,East Hollywood,CA,True,other,Not fleeing,False,2016
1617,2016-08-19,shot,gun,22.0,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,2016
1618,2016-08-19,shot,toy weapon,31.0,M,White,New London,WI,True,attack,Not fleeing,True,2016
1619,2016-08-19,shot,gun,29.0,M,White,Reno,NV,False,attack,Car,False,2016
1620,2016-08-19,shot,knife,54.0,M,White,East Ridge,TN,False,other,Not fleeing,False,2016
1621,2016-08-20,shot,pair of scissors,71.0,M,Hispanic,Indio,CA,True,other,Not fleeing,True,2016
1622,2016-08-21,shot,knife,36.0,M,Hispanic,Las Cruces,NM,False,other,Not fleeing,True,2016
1623,2016-08-22,shot,knife,34.0,M,Black,Hamilton,OH,False,attack,Not fleeing,False,2016
1624,2016-08-23,shot,vehicle,49.0,M,White,Myra,TX,False,attack,Car,False,2016
1625,2016-08-24,shot,gun,36.0,M,Hispanic,Oak Cliff,TX,False,attack,Foot,False,2016
1626,2016-08-24,shot,gun,43.0,M,White,Orlando,FL,True,other,Not fleeing,False,2016
1627,2016-08-24,shot,gun,53.0,M,White,Shelbyville,TN,False,attack,Not fleeing,False,2016
1628,2016-08-25,shot,gun,31.0,M,Black,Compton,CA,False,attack,Foot,False,2016
1631,2016-08-26,shot,gun,41.0,M,White,Las Vegas,NV,False,attack,Foot,False,2016
1632,2016-08-27,shot,toy weapon,26.0,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,2016
1633,2016-08-27,shot,gun,82.0,M,White,Morgantown,WV,False,attack,Not fleeing,True,2016
1635,2016-08-28,shot,gun,37.0,M,White,Eagan,MN,True,attack,Not fleeing,False,2016
1636,2016-08-29,shot,gun,24.0,M,Black,Raleigh,NC,False,attack,Foot,False,2016
1637,2016-08-29,shot,gun,35.0,F,White,Kingman,AZ,False,attack,Not fleeing,False,2016
1638,2016-08-29,shot and Tasered,knife,56.0,M,White,San Bernardino,CA,False,attack,Not fleeing,False,2016
1639,2016-08-29,shot and Tasered,gun,28.0,M,Native,Fairbanks,AK,False,attack,Foot,True,2016
1640,2016-08-30,shot,unarmed,22.0,M,Black,Tampa,FL,False,other,Not fleeing,False,2016
1641,2016-08-30,shot,unarmed,59.0,M,White,Harker Heights,TX,False,other,Other,False,2016
1643,2016-08-30,shot and Tasered,knife,36.0,M,White,Weatherford,TX,False,other,Not fleeing,False,2016
1644,2016-08-31,shot,gun,21.0,M,White,Denver,CO,False,attack,Foot,False,2016
1647,2016-09-01,shot,gun,18.0,M,White,Wichita,KS,False,other,Car,True,2016
1648,2016-09-01,shot,gun,23.0,M,Hispanic,Florence,CA,False,other,Foot,False,2016
1650,2016-09-02,shot,gun,38.0,M,Hispanic,Alamogordo,NM,False,attack,Foot,True,2016
1652,2016-09-02,shot,glass shard,22.0,M,White,Round Lake,IL,False,other,Not fleeing,False,2016
1653,2016-09-02,shot,gun,38.0,M,Black,St. Louis,MO,False,attack,Other,False,2016
1654,2016-09-03,shot,gun,25.0,M,Black,Atlantic City,NJ,False,other,Foot,False,2016
1655,2016-09-03,shot,undetermined,25.0,M,White,East Wenatchee,WA,False,undetermined,Not fleeing,False,2016
1656,2016-09-03,shot,gun,36.0,M,White,Metropolis,IL,False,attack,Other,False,2016
1659,2016-09-04,shot,knife,44.0,M,Hispanic,Grand Junction,CO,True,other,Not fleeing,False,2016
1660,2016-09-05,shot,gun,36.0,M,Black,Ellis County,TX,False,attack,Car,False,2016
1661,2016-09-05,shot,gun,35.0,M,Hispanic,Austin,TX,False,other,Not fleeing,False,2016
1662,2016-09-06,shot,vehicle,25.0,M,White,Omaha,NE,False,other,Other,False,2016
1664,2016-09-06,shot,gun,31.0,M,Hispanic,Phoenix,AZ,False,attack,Car,False,2016
1665,2016-09-06,shot,gun,70.0,M,White,Gray,TN,False,other,Not fleeing,True,2016
1666,2016-09-06,shot,sword,25.0,M,White,Phoenix,AZ,True,attack,Not fleeing,False,2016
1667,2016-09-07,shot,knife,55.0,M,Black,Albany,GA,False,attack,Not fleeing,False,2016
1668,2016-09-07,shot,undetermined,35.0,M,White,Titusville,FL,False,other,Not fleeing,False,2016
1669,2016-09-07,shot,gun,25.0,M,Black,Wyoming,MI,False,attack,Not fleeing,False,2016
1670,2016-09-08,shot,gun,32.0,M,White,Lakeland,FL,False,attack,Not fleeing,False,2016
1671,2016-09-08,shot,toy weapon,38.0,M,Hispanic,Delhi,CA,False,attack,Not fleeing,False,2016
1672,2016-09-09,shot,gun,32.0,M,Hispanic,Memphis,TN,False,attack,Not fleeing,False,2016
1673,2016-09-09,shot,unknown weapon,64.0,M,White,Auburn,WA,True,other,Not fleeing,False,2016
1674,2016-09-09,shot,knife,55.0,M,Black,Pompano Beach,FL,False,other,Not fleeing,False,2016
1675,2016-09-10,shot,toy weapon,69.0,M,White,Montcalm,WV,True,other,Not fleeing,True,2016
1676,2016-09-10,shot,gun,37.0,M,White,Boulder,CO,False,attack,Not fleeing,True,2016
1677,2016-09-11,shot,motorcycle,31.0,M,Black,Washington,DC,False,attack,Other,False,2016
1679,2016-09-12,shot,knife,25.0,M,Black,Cedar Rapids,IA,False,attack,Not fleeing,False,2016
1680,2016-09-12,shot,unarmed,25.0,M,Hispanic,Colton,CA,False,other,Car,False,2016
1681,2016-09-14,shot,toy weapon,13.0,M,Black,Columbus,OH,False,other,Foot,False,2016
1682,2016-09-15,shot,gun,32.0,M,Hispanic,Phoenix,AZ,False,other,Other,False,2016
1683,2016-09-15,shot,gun,69.0,M,White,Weeki Wachi,FL,True,other,Not fleeing,False,2016
1684,2016-09-15,shot and Tasered,gun,34.0,M,White,Austin,TX,False,attack,Foot,False,2016
1686,2016-09-16,shot,unarmed,29.0,M,Native,Winooski,VT,False,other,Foot,True,2016
1687,2016-09-16,shot,knife,29.0,M,White,Owensboro,KY,False,attack,Not fleeing,False,2016
1688,2016-09-16,shot and Tasered,unarmed,40.0,M,Black,Tulsa,OK,False,other,Not fleeing,False,2016
1689,2016-09-17,shot,hatchet,42.0,M,White,Beaumont,CA,False,other,Not fleeing,False,2016
1690,2016-09-17,shot,gun,25.0,M,Black,Philadelphia,PA,False,attack,Foot,False,2016
1691,2016-09-17,shot,toy weapon,45.0,M,White,Huntsville,AL,False,attack,Other,True,2016
1692,2016-09-17,shot,gun,55.0,M,White,Rutherfordton,NC,True,attack,Not fleeing,False,2016
1693,2016-09-17,shot,knife,22.0,M,Other,St. Cloud,MN,False,attack,Not fleeing,False,2016
1694,2016-09-18,shot,gun,61.0,M,Black,Akron,OH,False,other,Not fleeing,False,2016
1695,2016-09-19,shot,gun,46.0,F,White,Spring,TX,True,attack,Not fleeing,True,2016
1696,2016-09-19,shot,unknown weapon,30.0,M,White,Logan Canyon,UT,True,other,Not fleeing,False,2016
1697,2016-09-19,shot,gun,56.0,M,White,Wood County,TX,True,attack,Not fleeing,False,2016
1698,2016-09-20,shot,gun,35.0,M,White,Decatur County,TN,False,other,Car,True,2016
1699,2016-09-20,shot,gun,22.0,M,White,Port St. Lucie,FL,True,attack,Not fleeing,False,2016
1701,2016-09-20,shot,gun,43.0,M,White,Nashville,TN,False,attack,Not fleeing,False,2016
1702,2016-09-20,shot,gun,49.0,M,White,Westminster,CO,False,other,Foot,False,2016
1703,2016-09-21,shot,unarmed,23.0,M,White,Louisville,NE,False,other,Not fleeing,False,2016
1704,2016-09-23,shot,unarmed,41.0,M,White,Fair Oaks,CA,False,attack,Foot,False,2016
1706,2016-09-23,shot,gun,30.0,M,Hispanic,San Antonio,TX,False,other,Foot,False,2016
1707,2016-09-25,shot,gun,25.0,M,White,Claremont,NH,True,other,Not fleeing,False,2016
1708,2016-09-26,shot,gun,52.0,M,White,Garden City,ID,False,attack,Other,False,2016
1709,2016-09-26,shot,gun,32.0,M,White,Little Rock,AR,True,other,Not fleeing,False,2016
1710,2016-09-26,shot,gun,46.0,M,White,Houston,TX,False,attack,Not fleeing,True,2016
1711,2016-09-26,shot,gun,48.0,M,White,Burnsville,MN,True,other,Not fleeing,True,2016
1712,2016-09-27,shot,unarmed,38.0,M,Black,El Cajon,CA,True,attack,Not fleeing,True,2016
1714,2016-09-28,shot,unarmed,32.0,M,Black,Philadelphia,PA,False,attack,Not fleeing,False,2016
1715,2016-09-28,shot,knife,28.0,M,Hispanic,Valdosta,GA,False,attack,Not fleeing,True,2016
1716,2016-09-29,shot,gun,53.0,M,White,Kingman,AZ,False,attack,Not fleeing,True,2016
1718,2016-09-30,shot,undetermined,18.0,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,2016
1719,2016-09-30,shot,gun,32.0,M,Black,Campobello,SC,False,attack,Foot,False,2016
1720,2016-09-30,shot,gun,37.0,M,White,Belleville,MI,False,attack,Other,False,2016
1721,2016-09-30,shot,undetermined,18.0,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,2016
1722,2016-09-30,shot,gun,20.0,M,Black,Columbus,OH,False,other,Foot,False,2016
1723,2016-10-01,shot,gun,28.0,M,White,Hometown,WV,False,attack,Foot,False,2016
1724,2016-10-01,shot,gun,18.0,M,Black,Los Angeles,CA,False,other,Foot,True,2016
1725,2016-10-02,shot,toy weapon,16.0,M,Hispanic,Los Angeles,CA,True,attack,Not fleeing,True,2016
1726,2016-10-02,shot,unknown weapon,36.0,M,Black,Markham,IL,False,other,Not fleeing,False,2016
1727,2016-10-03,shot,gun,57.0,M,White,Lynn,MA,False,attack,Not fleeing,False,2016
1728,2016-10-03,shot,gun,49.0,M,White,Ventnor,NJ,False,other,Not fleeing,False,2016
1729,2016-10-04,shot,brick,31.0,M,Hispanic,Riverview,FL,False,attack,Foot,False,2016
1730,2016-10-04,shot,gun,26.0,M,White,Springdale,AR,False,attack,Not fleeing,False,2016
1731,2016-10-04,shot,gun,51.0,M,White,Hessel,MI,True,other,Not fleeing,False,2016
1732,2016-10-05,shot,machete,28.0,M,White,Boulder,CO,True,other,Not fleeing,False,2016
1733,2016-10-05,shot,gun,35.0,M,White,Moncks Corner,SC,False,attack,Car,False,2016
1734,2016-10-07,shot,pepper spray,57.0,M,Black,Macon,GA,False,other,Not fleeing,False,2016
1735,2016-10-07,shot,knife,36.0,M,White,Fort Wayne,IN,False,other,Not fleeing,False,2016
1736,2016-10-07,shot,gun,42.0,M,White,Killeen,AL,False,attack,Not fleeing,False,2016
1738,2016-10-07,shot,toy weapon,49.0,M,White,Benton,AR,False,other,Not fleeing,False,2016
1739,2016-10-08,shot,knife,21.0,M,Hispanic,Federal Way,WA,True,other,Not fleeing,False,2016
1741,2016-10-08,shot,knife,53.0,F,White,Modesto,CA,False,attack,Not fleeing,False,2016
1742,2016-10-08,shot,knife,62.0,M,White,Fort Wayne,IN,False,other,Not fleeing,False,2016
1743,2016-10-09,shot,gun,41.0,M,Black,Syracuse,NY,False,attack,Not fleeing,False,2016
1744,2016-10-09,shot,gun,40.0,M,White,Scottsdale,AZ,True,other,Car,False,2016
1746,2016-10-10,shot,unarmed,27.0,M,Hispanic,Irvine,CA,True,other,Not fleeing,False,2016
1750,2016-10-11,shot,knife,30.0,M,White,Concord,CA,False,other,Not fleeing,False,2016
1751,2016-10-12,shot,gun,31.0,M,White,Livingston Parish,LA,False,attack,Not fleeing,False,2016
1752,2016-10-12,shot,gun,33.0,M,Black,Boston,MA,False,attack,Not fleeing,False,2016
1753,2016-10-12,shot,gun,22.0,M,White,Morehead,KY,False,attack,Not fleeing,False,2016
1755,2016-10-13,shot,gun,38.0,M,White,Kent,WA,False,other,Not fleeing,False,2016
1757,2016-10-14,shot,baseball bat,23.0,M,White,Beaumont,TX,False,attack,Not fleeing,False,2016
1758,2016-10-14,shot,gun,24.0,M,Hispanic,Oak Cliff,TX,False,attack,Not fleeing,False,2016
1759,2016-10-14,shot,gun,26.0,M,White,San Francisco,CA,True,attack,Not fleeing,False,2016
1761,2016-10-16,shot,toy weapon,26.0,F,White,Austin,TX,True,attack,Not fleeing,False,2016
1762,2016-10-16,shot and Tasered,metal rake,32.0,M,White,Santa Cruz,CA,True,attack,Not fleeing,False,2016
1763,2016-10-17,shot,sword,50.0,M,Hispanic,Miami,FL,True,other,Not fleeing,False,2016
1764,2016-10-17,shot,gun,17.0,M,White,Benton,AR,True,attack,Foot,False,2016
1765,2016-10-17,shot and Tasered,knife,39.0,M,White,Holiday,FL,True,other,Not fleeing,False,2016
1766,2016-10-18,shot,gun,28.0,M,Black,Benton Harbor,MI,False,attack,Not fleeing,True,2016
1767,2016-10-18,shot,baseball bat,66.0,F,Black,Bronx,NY,True,attack,Not fleeing,False,2016
1768,2016-10-18,shot,gun,42.0,M,Hispanic,Tulsa,OK,False,attack,Not fleeing,False,2016
1769,2016-10-18,shot,gun,34.0,M,White,Paris,KY,False,attack,Not fleeing,False,2016
1772,2016-10-19,shot,vehicle,28.0,M,Hispanic,Henderson,NV,False,attack,Car,False,2016
1773,2016-10-20,shot,gun,29.0,M,White,Jacksonville,FL,False,attack,Not fleeing,False,2016
1774,2016-10-21,shot,gun,23.0,F,Native,Muckleshoot Indian Reservation,WA,True,other,Not fleeing,False,2016
1776,2016-10-22,shot,unknown weapon,21.0,M,White,Westover,AL,True,other,Not fleeing,False,2016
1778,2016-10-23,shot,toy weapon,45.0,M,White,Peterson,MN,False,attack,Not fleeing,False,2016
1779,2016-10-23,shot,gun,38.0,M,White,Edmonton,KY,False,attack,Not fleeing,False,2016
1780,2016-10-23,shot,gun,40.0,M,Black,Colorado Springs,CO,False,attack,Not fleeing,False,2016
1781,2016-10-24,shot,gun,19.0,M,Black,North St. Louis,MO,False,attack,Car,False,2016
1782,2016-10-25,shot,toy weapon,46.0,M,Black,Little Rock,AR,False,other,Not fleeing,False,2016
1783,2016-10-25,shot,toy weapon,25.0,M,White,Elkton,MD,True,attack,Not fleeing,False,2016
1784,2016-10-25,shot,toy weapon,25.0,F,White,Elkton,MD,False,attack,Not fleeing,False,2016
1785,2016-10-25,shot,knife,37.0,M,White,Lincoln,CA,True,other,Not fleeing,False,2016
1786,2016-10-26,shot,gun,25.0,M,Black,Carrollton,TX,False,other,Not fleeing,False,2016
1787,2016-10-26,shot and Tasered,unarmed,36.0,M,White,Bartlesville,OK,False,attack,Not fleeing,False,2016
1788,2016-10-27,shot,gun,32.0,M,White,Billings,MT,True,other,Not fleeing,False,2016
1789,2016-10-27,shot,gun and knife,33.0,M,Black,San Antonio,TX,False,other,Not fleeing,False,2016
1790,2016-10-27,shot,undetermined,24.0,M,Hispanic,Elberton,GA,False,attack,Foot,False,2016
1791,2016-10-28,shot,gun,37.0,M,White,Morris,MN,False,attack,Other,False,2016
1792,2016-10-28,shot,gun,38.0,M,Black,Sacramento,CA,True,attack,Not fleeing,False,2016
1793,2016-10-28,shot,knife,45.0,M,Asian,North Royalton,OH,True,attack,Not fleeing,False,2016
1794,2016-10-30,shot,knife,31.0,M,Black,Boston,MA,True,other,Not fleeing,False,2016
1796,2016-10-30,shot,gun,23.0,M,Hispanic,Corpus Christi,TX,False,attack,Not fleeing,False,2016
1798,2016-10-31,shot,vehicle,39.0,F,Black,Torrance,CA,True,attack,Car,False,2016
1799,2016-10-31,shot,knife,55.0,M,Hispanic,Chatsworth,CA,False,attack,Not fleeing,False,2016
1800,2016-10-31,shot,gun,31.0,F,White,Brookville,OH,False,attack,Other,False,2016
1801,2016-11-01,shot,gun,76.0,M,White,Carson City,NV,False,other,Not fleeing,False,2016
1802,2016-11-02,shot,gun,59.0,M,White,Houma,LA,True,attack,Not fleeing,True,2016
1803,2016-11-02,shot,gun,40.0,M,White,West Jordan,UT,False,other,Other,False,2016
1804,2016-11-03,shot,gun,23.0,M,Black,Salisbury,NC,False,attack,Not fleeing,False,2016
1806,2016-11-03,shot,gun,56.0,F,White,Loganville,GA,False,attack,Not fleeing,False,2016
1807,2016-11-04,shot,unarmed,26.0,M,Hispanic,Palm Springs,CA,False,other,Not fleeing,False,2016
1809,2016-11-05,shot,knife,49.0,M,White,Lealman,FL,True,other,Not fleeing,False,2016
1811,2016-11-05,shot,gun,56.0,M,White,Clendenin,WV,False,attack,Not fleeing,False,2016
1813,2016-11-05,shot,gun,34.0,M,White,Gladewater,TX,False,other,Other,True,2016
1814,2016-11-06,shot,gun,43.0,M,White,Aiken,SC,True,attack,Not fleeing,False,2016
1815,2016-11-06,shot,metal pipe,31.0,M,White,Maurice River,NJ,False,other,Foot,False,2016
1817,2016-11-06,shot,hammer,32.0,M,White,Hensley,WV,True,other,Not fleeing,False,2016
1818,2016-11-06,shot and Tasered,unarmed,33.0,M,Hispanic,Santa Ana,CA,False,attack,Not fleeing,False,2016
1820,2016-11-07,shot,gun,31.0,M,Black,Philadelphia,PA,False,attack,Other,False,2016
1821,2016-11-08,shot,gun,23.0,M,Hispanic,Denver,CO,False,attack,Other,False,2016
1823,2016-11-08,shot,gun,45.0,M,Hispanic,Azusa,CA,False,attack,Not fleeing,False,2016
1824,2016-11-08,shot and Tasered,unarmed,19.0,M,White,Hays,KS,False,attack,Car,False,2016
1825,2016-11-09,shot,gun,36.0,M,White,Show Low,AZ,False,attack,Not fleeing,False,2016
1827,2016-11-10,shot,gun,53.0,M,White,Lakeland,FL,False,attack,Not fleeing,False,2016
1832,2016-11-12,shot,gun,40.0,M,White,Anchorage,AK,False,attack,Not fleeing,False,2016
1833,2016-11-12,shot,gun,29.0,M,Hispanic,Tucson,AZ,False,attack,Car,False,2016
1834,2016-11-13,shot,gun,22.0,M,Hispanic,San Diego,CA,False,attack,Not fleeing,True,2016
1835,2016-11-13,shot,gun,21.0,M,Hispanic,Oklahoma City,OK,False,attack,Not fleeing,False,2016
1839,2016-11-15,shot,gun,37.0,M,White,Webster,TX,False,attack,Not fleeing,False,2016
1840,2016-11-16,shot,machete,37.0,M,Hispanic,Whittier,CA,False,other,Not fleeing,False,2016
1841,2016-11-16,shot,gun,56.0,M,White,Redding,CA,False,other,Not fleeing,False,2016
1842,2016-11-18,shot,gun,25.0,M,Black,Ludowici,GA,False,attack,Not fleeing,False,2016
1843,2016-11-18,shot,gun,26.0,M,Black,Chicago,IL,False,attack,Not fleeing,False,2016
1844,2016-11-18,shot and Tasered,gun,35.0,M,White,Fort Walton Beach,FL,True,other,Not fleeing,False,2016
1845,2016-11-18,shot and Tasered,machete,25.0,M,Black,Port St. Lucie,FL,True,other,Not fleeing,False,2016
1847,2016-11-19,shot,unarmed,29.0,M,Hispanic,Anaheim,CA,False,attack,Foot,True,2016
1849,2016-11-19,shot,baton,21.0,M,Black,Brooklyn,NY,True,attack,Not fleeing,False,2016
1850,2016-11-19,shot and Tasered,knife,15.0,M,Asian,Watsonville,CA,False,other,Foot,True,2016
1851,2016-11-20,shot,gun,24.0,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,2016
1852,2016-11-20,shot,gun,18.0,M,White,Kansas City,MO,False,other,Foot,False,2016
1853,2016-11-21,shot,gun,19.0,M,Black,St. Louis,MO,False,attack,Foot,False,2016
